address,latitude,longitude,source,area,pincode
"f 88, chandranager so, vadodara, Gujarat - 390019",22.3019332,73.2375025,openstreetmap,,
"319, Ajwa Road, Vadodara, Gujarat - Gujarat 390019",22.3073537,73.1811551,openstreetmap,,
"Hemdeep Society, 14, Vadodara, Gujarat",22.2981589,73.1611143,openstreetmap,,
"113, Phonix Complex, Sayaji gunj, Vadodara, Gujarat - 390001",22.3071955,73.1812301,openstreetmap,,
"101, Old Padra Road, Vadodara, Gujarat - 390007",22.30613,73.1655462,openstreetmap,,
"62, Jetalpur Road, Ahmedabad, Gujarat",22.3073537,73.1811615,openstreetmap,,
"P-51, Samrajya-1, Akota- Munjmahuda, Vadodara, Gujarat - 390020",22.2892704,73.1703061,openstreetmap,,
"1 Geri Compound, Race Course Road, Vadodara, Gujarat",22.3139225,73.1617102,openstreetmap,,
"9/10, Rajmahal road, Vadodara, Gujarat",22.2889715,73.1944002,openstreetmap,,
"104, Shivani Flats First Floor,Behind Bank of India, Shubhanpura, Vadodara, Gujarat - 390023",22.3183867,73.1597648,openstreetmap,,
"504, Ocean complex,opposite vadodara central mall,Genda Circle, vadodara, Gujarat - 390007",22.3178533,73.1690144,openstreetmap,,
"14, Friends Co-op Society, Vadodara, Gujarat - 390007",22.311994,73.1687578,openstreetmap,,
"Inorbit mall, Subhanpura, Vadodara, Gujarat",22.3219443,73.1654796,openstreetmap,,
"Vadodara Central, Genda Cir, Alkapuri, Vadodara, Gujarat, Gujarat",22.3171604,73.1682542,openstreetmap,,
"The New World, Manisha Chowkdi, Vadodara, Gujarat, Gujarat",22.2970337,73.1649712,openstreetmap,,
"Eva Mall Patider, near saraswati complex, Vadodara, Gujarat",22.2727018,73.1904577,openstreetmap,,
"Chikuwadi, Haripura, Old Padra Road, Vadodara, Gujarat",22.3076346,73.1659044,openstreetmap,,
"Jayesh Colony, Fatehgunj, Vadodara, Gujarat",22.3228945,73.1867698,openstreetmap,,
"Sun Buildings, Race Course Road, Vadodara, Gujarat",22.3089875,73.1603544,openstreetmap,,
"Inorbit Mall Vadodara, Subhanpura, Vadodara, Gujarat",22.3223768,73.1655062,openstreetmap,,
"Sai Rutu Manjalpur, Sarawati road, Vadodara, Gujarat",22.2709058,73.1944365,openstreetmap,,
"GIDC Industrial Area, Manjalpur, Vadodara, Gujarat",22.2710488,73.1941976,openstreetmap,,
"Central Mall Genda, Genda Circle, vadodara, Gujarat",22.3173237,73.1699104,openstreetmap,,
"Saraswati Complex, Manjalpur, Vadodara Gujarat, Gujarat",22.2734946,73.1886805,openstreetmap,,
"Inorbt Mall, Alembic Rd, Gorwa, Vadodara, Gujarat",22.3217705,73.1650009,openstreetmap,,
"Raj Castle Building, Race Course Road, Vadodara, Gujarat",22.3158697,73.1615258,openstreetmap,,
"AG Chamber, Narhari Hospital Circle,, Vadodara, Gujarat",22.3190656,73.188303,openstreetmap,,
"Eva Mall, Manjalpur, Vadodara Gujarat, Gujarat",22.2735572,73.1881068,openstreetmap,,
"Goverdhan Apartment, Jay Santhoshi Nagar, Karelibagh, Vadodara, Gujarat",22.323134,73.1973994,openstreetmap,,
"Akashganga Complex, Race Course Rd, Vadodara, Gujarat",22.3121029,73.1649813,openstreetmap,,
"Uma Co-operative Housing Society Limited, indrapuri road, Vadodara, Gujarat",22.3003308,73.230419,openstreetmap,,
"Karelibagh, Karelibaug Main Road, Vadodara, Gujarat",22.3239565,73.1975823,openstreetmap,,
"Subhanpura, High Tension Rd,, Vadodara, Gujarat",22.3213939,73.1549782,openstreetmap,,
"Satyanarayan Society 1, Gorwa, Gujarat Refinery Rd, Vadodara, Gujarat",22.335759,73.1533097,openstreetmap,,
"Fatehgunj, Fatehganj Main Rd, Vadodara, Gujarat",22.3239466,73.1885379,openstreetmap,,
"Tapovan Society, Nizampura Main Rd, Vadodara, Gujarat",22.3344565,73.180105,openstreetmap,,
"Nizampura, New Chhani Rd, Vadodara, Gujarat",22.3288592,73.1825726,openstreetmap,,
"Relief Colony, Panigate Road, Vadodara, Gujarat",22.2990384,73.2197376,openstreetmap,,
"Purushottam Nagar, New VIP Ring Road, Vadodara, Gujarat",22.3174358,73.2279556,openstreetmap,,
"Jay Ranchod Society 3, Chandranagar Society, Ajwa Road, Vadodara, Gujarat",22.3024035,73.2265719,openstreetmap,,
"Nageshwar Society, Harni Rd, Vadodara, Gujarat",22.3134845,73.2116941,openstreetmap,,
"Ghanshyam Nagar Society 2, Manjalpur, Vadodara, Gujarat",22.2716168,73.1907895,openstreetmap,,
"Taksh Complex 2, Kalyan Nagar, Diwalipura, Vasna Road, Vadodara, Gujarat - 390015",22.2949315,73.1575476,openstreetmap,,
"Manjalpur, ShreePalli society, Vadodara, Gujarat",22.2783903,73.1974735,openstreetmap,,
"Amee Society, Alkapuri, Vadodara, Gujarat",22.3137865,73.17431,openstreetmap,,
"Nizampura Pragatinagar, Fatehgunj, Vadodara, Gujarat",22.3259099,73.1911221,openstreetmap,,
"Gokul Nagar, Makarpura Main Rd,, Vadodara, Gujarat",22.2791821,73.2440581,openstreetmap,,
"Bhatia Chawl, Tagore Rd, Vadodara, Gujarat",22.2912468,73.2104928,openstreetmap,,
"Ravaliya Mahudevegon, Airport road SH-6, Vadodara, Gujarat",22.346874,73.2212915,openstreetmap,,
"Buddh Dev Colony, Abbas Tyabji Rd, Jayesh Colony, Fatehgunj, Near Purnima Society, Vadodara, Gujarat - 390008",22.3215284,73.1923844,openstreetmap,,
"Buddha Dev Colony, Abbas Tyabji Road, jayesh Colony, Near Purnima Society, Fatehgunj, Vadodara, Gujarat - 390008",22.3212049,73.1927692,openstreetmap,,
"Sadar Bazar, Abbas Tyabji Rd, Jayesh Colony, Fatehgunj, Vadodara, Gujarat - 390008",22.3228013,73.1896418,openstreetmap,,
"501, Abbas Tyabji Rd, Umang Society, Jayesh Colony, Fatehgunj, Vadodara, Gujarat - 390008",22.3222551,73.1902303,openstreetmap,,
"Fakir ki Jhopadi, Fatehgunj, Vadodara, Gujarat - 390002",22.3234779,73.1890207,openstreetmap,,
"78/3/D, GIDC ESTATE, Makarpura,, Vadodara, Gujarat - 390010",22.2591235,73.1872036,openstreetmap,,
"Grown Floor, Pancham Icon, Saiyed Vasna Road, Near D'Mart, Vadodara, Gujarat - 390012",22.2949189,73.1534212,openstreetmap,,
"80/B Laxmikunj, New Sama Road, vadodara, Gujarat - 390024",22.3404977,73.1973648,openstreetmap,,
"111/112, Rameshwar Nagar, Near Abhinandan Marble, Alvanaka GIDC Road, Manjalpur, vadodara, Gujarat - 390010",22.2652905,73.1930907,openstreetmap,,
"7, Shreeji Apartment, Vadodara, Gujarat - 390011",22.273385,73.1842138,openstreetmap,,
"GF-02, New VIP Ring Road, vadodara, Gujarat - 390025",22.2873692,73.2369245,openstreetmap,,
"Shop - 3, Alemibc Arcade, Alembic City, Alembic Road, Gorwa, Vadodara, Gujarat - 390003",22.3249456,73.1651971,openstreetmap,,
"FF 106-107, Golden Icon, Chakli Circle, Vadodara, Gujarat - 390007",22.3077172,73.1659009,openstreetmap,,
"Ground floor - 9 Indraprasth appartment, Sama Savli Rd, Amit Nagar Circle, Karelibaug, Vadodara, Gujarat - 390018",22.3201432,73.1975617,openstreetmap,,
"205 & 206, SAKAR Complex,, Old Padra Road, Vadodara, Gujarat - 390007",22.3042108,73.1653847,openstreetmap,,
"123, new link road, maharashtra, Gujarat - 400092",22.3220925,73.1654761,openstreetmap,,
"BAPS SWAMINARAYA TEMPLE, VIJAYNAGAR, Susen Tarsali Ring Road, BARODA, Gujarat - 390009",22.2558484,73.2170773,openstreetmap,,
"Vegitable Market Tarsali, Susen Tarsali Ring Road, Baroda, Gujarat - 390009",22.2563634,73.2148169,openstreetmap,,
"vrundavan crossing, New VIP Ring Road, vadodara, Gujarat - 390019",22.3003452,73.2383002,openstreetmap,,
"FF-27, Four Square Near Woodsville Manjalpur, Vadodara, Gujarat - 390011",22.2719692,73.1740558,openstreetmap,,
"203-210, RC Dutt Road, Vadodara, Gujarat - 390007",22.3108103,73.1657471,openstreetmap,,
"7, indrapuri road, vadodara, Gujarat - 390019",22.3008186,73.2345593,openstreetmap,,
"304 ashoka icon, A1 ratnaprabha society near sang cross road, 22, Harni - Warasiya Ring Rd, Harani, Warasiya, Vadodara, Gujarat - 390022",22.3197001,73.2130865,openstreetmap,,
"308, 4th Floor, Patel Ashwamegh Complex, Sayajigunj, Vadodara, Gujarat - 390020",22.3090124,73.1850695,openstreetmap,,
"NO.1, Raopura Road, Vadodara, Gujarat",22.3025891,73.2044829,openstreetmap,,
"1, Royal Acre beside billabong international school, Vadodara, Gujarat - 390010",22.2619509,73.1742556,openstreetmap,,
"Shop no 1&2, First floor, Vinaya hub Brookfield, Tulshi Dham Rd, Manjalpur, Vadodara, Gujarat, Vadodara, Gujarat - 390011",22.2703265,73.1957193,openstreetmap,,
"GF-01, Airport Avenue, Vadodara, GJ - 390022",22.3344695,73.2171915,openstreetmap,,
"GF-05/06, Airport Avenue, Vadodara, GJ - 390022",22.3345386,73.2172204,openstreetmap,,
"GF-03/04, Airport Avenue, Vadodara, GJ - 390022",22.3345152,73.2172086,openstreetmap,,
"77, Sarvoday Society, Nizampura, Vadodara, Gujarat - 390002",22.3335595,73.177445,openstreetmap,,
"B-109, Jyotipark Society, Sama, Vadodara, Gujarat - 390024",22.3384292,73.1908218,openstreetmap,,
"86, Urmi Society, vadodara, Gujarat - 290007",22.3049288,73.1738873,openstreetmap,,
"13 A, Sanmati Society Access Road, Vadodara, Gujarat - 390020",22.2957266,73.1753534,openstreetmap,,
"Matrushaily Apartment, Haribhakti Extension Colony, Vadodara, Gujarat - 390007",22.3055485,73.1639036,openstreetmap,,
"kolakhadi, Sant Kabir Road, vadodara, Gujarat - 390019",22.2975736,73.2099329,openstreetmap,,
"A-1, vraj vatika socity, vadodara, Gujarat - 390019",22.2978623,73.2344025,openstreetmap,,
"1-9, Natraj Society Nizampura, Vadodara, Gujarat - 390002",22.333948,73.1766693,openstreetmap,,
"20, Aurobindo Ghosh Rd, Pratapgunj, Vadodara, Gujarat - 390002",22.3200273,73.177599,openstreetmap,,
"Lalbaug, Manjalpur, Varodara, Gujarat - 390004",22.2819629,73.2002028,openstreetmap,,
"4, Indulal Yagnik Rd, Kedar Park Society, GIDC Industrial Area, Majalpur, Vadodara, Gujarat - 390009",22.2681793,73.200994,openstreetmap,,
"304, Privilege Avenue, Dr. Vikram Sarabhai campus, Vadodara, Gujarat, Gujarat - 390007",22.3175363,73.166643,openstreetmap,,
"B21, Paragraj Society Harni Warasia Ring Road, Vadodara, Gujarat - 390006",22.3155704,73.2247914,openstreetmap,,
"73, East Avenue, Vadodara, Gujarat",22.3194691,73.1687352,openstreetmap,,
"C-8, Bapod char Rasta, Vadodara, Gujarat - 390019",22.2993463,73.2414189,openstreetmap,,
"17, Makarpura Road, Vadodara, Gujarat",22.2516056,73.1995716,openstreetmap,,
"Varniraj PALACE, dabhoi crossing, Vadodara, Gujarat",22.2762865,73.2421757,openstreetmap,,
"706/707 (Tower 1A), 73 East Avenue, Sarabhai Campus, Nr. Genda Circle, Vadodara, Gujarat",22.3194611,73.1692494,openstreetmap,,
"1, Royal Acres beside billabong international school, Vadodara, Gujarat - 390010",22.261776,73.1741246,openstreetmap,,
"Alkapuri, RC Dutt Road, Vadodara, Gujarat",22.3101967,73.1687372,openstreetmap,,
"Metro Hospital And Research Institute, Vadodara, Gujarat",22.33499,73.2089837,openstreetmap_poi,,
"Mental Hospital, Vadodara, Gujarat",22.3176736,73.1989415,openstreetmap_poi,,
"Sayaji Park Busstop, Vadodara, Gujarat",22.31432,73.2428234,openstreetmap_poi,,
"Unnamed toilets, Vadodara, Gujarat",22.327542,73.210155,openstreetmap_poi,,
"Makarpura Road Police Station, Vadodara, Gujarat",22.2707302,73.2032808,openstreetmap_poi,,
"Canara Coffee House, Raopura Road, Vadodara, Gujarat",22.2995039,73.2024685,openstreetmap_poi,,
"Hot Stuff, New Sama Road, Vadodara, Gujarat",22.3365654,73.1891104,openstreetmap_poi,,
"Navarachana School, Sama Road, Vadodara, Gujarat",22.337347,73.1908028,openstreetmap_poi,,
"D'Mart, Vadodara, Gujarat",22.294938,73.1530793,openstreetmap_poi,,
"HP, Vasna Road, Vadodara, Gujarat",22.2949821,73.1525701,openstreetmap_poi,,
"Dada Alay, Vadodara, Gujarat",22.3046807,73.2049371,openstreetmap_poi,,
"Bank of Baroda, Bhutadi Zampa, Vadodara, Gujarat",22.3064507,73.2041971,openstreetmap_poi,,
"Unnamed atm, Vadodara, Gujarat",22.3040821,73.2054186,openstreetmap_poi,,
"Sai Baba, Vadodara, Gujarat",22.3035443,73.2043115,openstreetmap_poi,,
"Maharani Kanya Vidyalaya, NORTH SURSAGAR, Vadodara, Gujarat",22.3009434,73.2017984,openstreetmap_poi,,
"Maharani English Medium School, Near Canara Cafe House, Near Sursagar, Dandia bazaar, Vadodara, Gujarat",22.3005868,73.2013813,openstreetmap_poi,,
"Unnamed fire_station, Vadodara, Gujarat",22.3001135,73.2016377,openstreetmap_poi,,
"Chatkazz Vadapav, Opp. Shiddi Vinayak Madir, Dandia Bazar, Vadodara, Gujarat",22.3002336,73.1989767,openstreetmap_poi,,
"Shree Siddhivinayak Temple, Vadodara, Gujarat",22.2999403,73.1994009,openstreetmap_poi,,
"Bumia Butter Suppliers Dairy, Vadodara, Gujarat",22.3002386,73.199894,openstreetmap_poi,,
"Sairam Chemist & Druggist, Opposite Sardar Bhavan Lane, Raopura, Vadodara, Gujarat",22.3036205,73.2046619,openstreetmap_poi,,
"Bhumi Nursing Home & Echo Doppler Clinic, Opp. Sardar Bhavan Lane, Jubilee Baug, Raopura, Vadodara, Gujarat",22.3036505,73.2047701,openstreetmap_poi,,
"Govardhan, Vadodara, Gujarat",22.3051278,73.2038207,openstreetmap_poi,,
"Vegetable Market, Vadodara, Gujarat",22.3051663,73.2019863,openstreetmap_poi,,
"State Bank of India, Vadodara, Gujarat",22.3041662,73.2012585,openstreetmap_poi,,
"Vadodara Head Post Office, Surya Narayan Baug Road, Raopura, Vadodara, Gujarat",22.3036587,73.1975816,openstreetmap_poi,,
"Suryanarayan Temple, Vadodara, Gujarat",22.3034353,73.1970121,openstreetmap_poi,,
"Vodafone Store, Vadodara, Gujarat",22.3034617,73.1948627,openstreetmap_poi,,
"State Record Room, Vadodara, Gujarat",22.3024042,73.1943188,openstreetmap_poi,,
"Land Record Office, Vadodara, Gujarat",22.3027955,73.1943144,openstreetmap_poi,,
"Registrar Office, Vadodara, Gujarat",22.3032072,73.1947726,openstreetmap_poi,,
"Vadodara Irrigation Circle, Vadodara, Gujarat",22.3034497,73.1944207,openstreetmap_poi,,
"Coco Chai, Vadodara, Gujarat",22.2957077,73.1967093,openstreetmap_poi,,
"FTE Canteen, Vadodara, Gujarat",22.2974074,73.1972376,openstreetmap_poi,,
"Sanjay Drawing Store, Vadodara, Gujarat",22.298692,73.1960791,openstreetmap_poi,,
"Ashish, Vadodara, Gujarat",22.2988719,73.1979786,openstreetmap_poi,,
"Khane Rafaiya Masjid, Vadodara, Gujarat",22.2994661,73.1959004,openstreetmap_poi,,
"Sachin Tailor, Vadodara, Gujarat",22.3046438,73.2041812,openstreetmap_poi,,
"Unnamed place_of_worship, Vadodara, Gujarat",22.3051002,73.2040287,openstreetmap_poi,,
"Unnamed cafe, Vadodara, Gujarat",22.309703,73.1739473,openstreetmap_poi,,
"HDFC Bank, Vadodara, Gujarat",22.2930785,73.1672324,openstreetmap_poi,,
"Saumyaa Automation, Phonix Complex, Sayaji gunj, Vadodara, Gujarat",22.3071955,73.1812301,openstreetmap_poi,,
"Delhi Express, Old Padra Road, Vadodara, Gujarat",22.30613,73.1655462,openstreetmap_poi,,
"Unnamed company, Vadodara, Gujarat",22.2711002,73.1784193,openstreetmap_poi,,
"Unnamed fuel, Vadodara, Gujarat",22.3206224,73.2039355,openstreetmap_poi,,
"Cricket Pitch, Vadodara, Gujarat",22.3217261,73.2037548,openstreetmap_poi,,
"Nirmal Hospital, Samrajya-1, Akota- Munjmahuda, Vadodara, Gujarat",22.2892704,73.1703061,openstreetmap_poi,,
"Goodies Cafeteria, Vadodara, Gujarat",22.3102246,73.1584287,openstreetmap_poi,,
"Lilleria, Vadodara, Gujarat",22.3105074,73.1584019,openstreetmap_poi,,
"Atmajyoti Ashram, Vadodara, Gujarat",22.3160942,73.1558028,openstreetmap_poi,,
"Frigtemp, Vadodara, Gujarat",22.3249248,73.1891946,openstreetmap_poi,,
"Gujarat Pollution Control Board, RO, Race Course Road, Vadodara, Gujarat",22.3139225,73.1617102,openstreetmap_poi,,
"Cup of chemistry, Vadodara, Gujarat",22.3098085,73.1590719,openstreetmap_poi,,
"Palav shree ani Madayali , Vadodara, Gujarat",22.2998441,73.2006884,openstreetmap_poi,,
"Nital skin clinic , purusharth avenue, Vadodara, Gujarat",22.2931898,73.1678198,openstreetmap_poi,,
"Airforce station, Vadodara Bypass, Vadodara, Gujarat",22.3406433,73.2446914,openstreetmap_poi,,
"Unnamed fuel, New VIP Ring Road, Vadodara, Gujarat",22.2807547,73.2226144,openstreetmap_poi,,
"Agni Fiber Boards, Vadodara Bypass, Vadodara, Gujarat",22.250785,73.193864,openstreetmap_poi,,
"k hair salon, Vadodara, Gujarat",22.3496758,73.199852,openstreetmap_poi,,
"shri padma, Vadodara, Gujarat",22.3498793,73.2000949,openstreetmap_poi,,
"Inox, Vadodara, Gujarat",22.3230512,73.1872145,openstreetmap_poi,,
"Family Restaurant, Vadodara, Gujarat",22.3496463,73.2009242,openstreetmap_poi,,
"CNG Petrol pump, Vadodara, Gujarat",22.3450417,73.2024833,openstreetmap_poi,,
"Pizza Mēo, Sayajigunj, Vadodara, Gujarat",22.3085946,73.1841521,openstreetmap_poi,,
"Mahashagar Travels, Rajmahal road, Vadodara, Gujarat",22.2889715,73.1944002,openstreetmap_poi,,
"Kalyan, Vadodara, Gujarat",22.3086925,73.184278,openstreetmap_poi,,
"Mahasagar Travels Ltd, Vadodara, Gujarat",22.2889084,73.1944504,openstreetmap_poi,,
"Dairy Den, Vadodara, Gujarat",22.3088994,73.1843787,openstreetmap_poi,,
"Jivan bharti school, Vadodara, Gujarat",22.3162441,73.1976318,openstreetmap_poi,,
"Kuber Bhuvan, Kothi Road, Vadodara, Gujarat",22.3025898,73.1954821,openstreetmap_poi,,
"Reliance Fresh, Vadodara, Gujarat",22.3043297,73.2391254,openstreetmap_poi,,
"Tecunique Software services, Ocean complex,opposite vadodara central mall,Genda Circle, Vadodara, Gujarat",22.3178533,73.1690144,openstreetmap_poi,,
"Subway, Genda circle, Vadodara, Gujarat",22.3172925,73.1685235,openstreetmap_poi,,
"Cng Vadodara, Race Course Road, Vadodara, Gujarat",22.3152894,73.1648741,openstreetmap_poi,,
"Cng adani, Race Course Road, Vadodara, Gujarat",22.3153114,73.164572,openstreetmap_poi,,
"The Gateway Hotel, Vadodara, Gujarat",22.2934916,73.1743197,openstreetmap_poi,,
"Unnamed water_point, Vadodara, Gujarat",22.3058043,73.1862066,openstreetmap_poi,,
"Giriraj, Vadodara, Gujarat",22.2859258,73.2475187,openstreetmap_poi,,
"Smt Hansa Mehta Library, Vadodara, Gujarat",22.3107247,73.1852914,openstreetmap_poi,,
"Computer Application Department, Vadodara, Gujarat",22.3120204,73.1854786,openstreetmap_poi,,
"Statistics Department, Vadodara, Gujarat",22.3116591,73.1854842,openstreetmap_poi,,
"Mathematics Department, Vadodara, Gujarat",22.3112947,73.1854835,openstreetmap_poi,,
"Geology Department, Vadodara, Gujarat",22.3116771,73.1850629,openstreetmap_poi,,
"Physics Department, Vadodara, Gujarat",22.3113615,73.184634,openstreetmap_poi,,
"Chemistry Department, Vadodara, Gujarat",22.310906,73.1847886,openstreetmap_poi,,
"Environmental Studies Department, Vadodara, Gujarat",22.3117645,73.1845485,openstreetmap_poi,,
"Cinemarc Vihar, Vadodara, Gujarat",22.2893997,73.2095701,openstreetmap_poi,,
"Cinepolis, Vadodara, Gujarat",22.3225001,73.1659132,openstreetmap_poi,,
"Medical Care Centre Trust, Shri Jalaram Blood Bank, Vadodara, Vadodara, Gujarat",22.315035,73.1951679,openstreetmap_poi,,
"Indu Blood Bank, Vadodara, Vadodara, Gujarat",22.3040969,73.1935506,openstreetmap_poi,,
"S. S. G. Hospital's Blood Bank, Vadodara, Vadodara, Gujarat",22.3063178,73.1909287,openstreetmap_poi,,
"Suraktam Blood Bank, Vadodara, Vadodara, Gujarat",22.3078849,73.1862053,openstreetmap_poi,,
"Bhailal Amin General Hospital Blood Bank, Vadodara, Gujarat",22.3254079,73.1631383,openstreetmap_poi,,
"Jamnabai Blood Bank, Vadodara, Gujarat",22.2997987,73.2121597,openstreetmap_poi,,
"Alpana Clinic, Vadodara, Gujarat",22.2569913,73.2066008,openstreetmap_poi,,
"As Siddiq Surgical Hospital, Vadodara, Gujarat",22.2994608,73.2213646,openstreetmap_poi,,
"Dwarkesh Hospital, Vadodara, Gujarat",22.3248646,73.1978278,openstreetmap_poi,,
"Harshal Generaland Surgical Hospital, Vadodara, Gujarat",22.3004297,73.2231125,openstreetmap_poi,,
"Shree Vallabhacharya Mahaprabhuji Hospital, Vadodara, Gujarat",22.2933762,73.2309942,openstreetmap_poi,,
"Bhailal Amin General Hospital, Vadodara, Gujarat",22.3253843,73.1631088,openstreetmap_poi,,
"Shree Viththalesh Hospital, Vadodara, Gujarat",22.26855,73.1909884,openstreetmap_poi,,
"Rushabh Nursing Home and Clinic, Vadodara, Gujarat",22.2748253,73.1951036,openstreetmap_poi,,
"Brij Psychiatric Hospital, Vadodara, Gujarat",22.3098142,73.1873332,openstreetmap_poi,,
"Priyal Clinic, Vadodara, Gujarat",22.2998124,73.2212457,openstreetmap_poi,,
"Shree Vraj Hospital, Vadodara, Gujarat",22.2951426,73.1640472,openstreetmap_poi,,
"Kaka Hospital, Vadodara, Vadodara, Gujarat",22.2998869,73.2330582,openstreetmap_poi,,
"Sanjivani Hospital and Laprascopy Center, Vadodara, Gujarat",22.2975095,73.171775,openstreetmap_poi,,
"BM Parikh Foundation Trust, Vadodara, Gujarat",22.3006735,73.2092294,openstreetmap_poi,,
"Navrang Hospital, Vadodara, Gujarat",22.3268271,73.2061046,openstreetmap_poi,,
"Dr. Bhavesh Patel's Hospital, Vadodara, Gujarat",22.3396366,73.1778905,openstreetmap_poi,,
"Desai Urological and Maternity Hospital, Vadodara, Gujarat",22.3341735,73.1811172,openstreetmap_poi,,
"Uro - Care Hospital - Vadodara, Vadodara, Gujarat",22.3037135,73.1538525,openstreetmap_poi,,
"Chiplonkar Eye Hospital, Vadodara, Gujarat",22.3003143,73.1974619,openstreetmap_poi,,
"Dr. Handas Eye Hospital, Vadodara, Gujarat",22.2683086,73.2019834,openstreetmap_poi,,
"Sant Hospital, Vadodara, Gujarat",22.3016761,73.1984147,openstreetmap_poi,,
"Aditya Surgical Hospital, Vadodara, Gujarat",22.2919691,73.2106014,openstreetmap_poi,,
"Acharya Nursing Home and Icu, Vadodara, Gujarat",22.3261721,73.155714,openstreetmap_poi,,
"Rudraksha Medical and Eye Care Centre, Vadodara, Gujarat",22.3430081,73.1757715,openstreetmap_poi,,
"Nisarg Orthopaedic and Maternity Hospital, Vadodara, Gujarat",22.3182731,73.2204612,openstreetmap_poi,,
"Ankur Children Hospital, Vihar Road, Vadodara, Gujarat",22.3215968,73.2411504,openstreetmap_poi,,
"Vraj Hospital, Vadodara, Gujarat",22.3472341,73.1745639,openstreetmap_poi,,
"Kala Laser and Cosmetic Surgery Centre, Vadodara, Gujarat",22.3132981,73.1766218,openstreetmap_poi,,
"Om Multi Speciality Hospital, Vadodara, Gujarat",22.3231785,73.1504716,openstreetmap_poi,,
"Neurosurgical Hospital, Vadodara, Gujarat",22.302478,73.1998304,openstreetmap_poi,,
"Neurology Hospital, Vadodara, Gujarat",22.313471,73.1587912,openstreetmap_poi,,
"Kamubala Poly Clinic, Vadodara, Gujarat",22.3439198,73.1759928,openstreetmap_poi,,
"Spandan Multi Speciality Hospital, Vadodara, Gujarat",22.2772602,73.203126,openstreetmap_poi,,
"Devpushp Meternity and Lapruscopy Hospital, Vadodara, Gujarat",22.2694876,73.1976423,openstreetmap_poi,,
"Shivam Eye Hospital, Vadodara, Vadodara, Gujarat",22.2775159,73.1978354,openstreetmap_poi,,
"Shree Vraj Hospital and I.C.U, Vadodara, Gujarat",22.2724593,73.1870703,openstreetmap_poi,,
"Rishabh Nursing Home, Vadodara, Gujarat",22.3211998,73.1588729,openstreetmap_poi,,
"Chintu Children Hospital, Vadodara, Gujarat",22.2966006,73.1719883,openstreetmap_poi,,
"Shri Narhari Arogya Kendra Hospital, Vadodara, Gujarat",22.3182458,73.188335,openstreetmap_poi,,
"Kamat Kidney and Eye Hospital - Vadodara, Vadodara, Gujarat",22.2961439,73.1678402,openstreetmap_poi,,
"Shrey Nursing Home and Iccu, Vadodara, Gujarat",22.2972923,73.2010312,openstreetmap_poi,,
"Palash Hospital, Vadodara, Gujarat",22.2514256,73.2021077,openstreetmap_poi,,
"Aum Sai Retina Care Centre, Vadodara, Gujarat",22.314571,73.1711031,openstreetmap_poi,,
"Aditya Oral And Maxillofacial Clinic, Vadodara, Gujarat",22.3002988,73.199544,openstreetmap_poi,,
"Prutha Maternity Nursing Home, Vadodara, Gujarat",22.3204963,73.1972091,openstreetmap_poi,,
"Dr. Girish K. Zinzuvadia, Vadodara, Gujarat",22.3040081,73.2007161,openstreetmap_poi,,
"Uma Laparoscopy Hospital, Vadodara, Gujarat",22.3015719,73.2304068,openstreetmap_poi,,
"Swar Clinic, Vadodara, Gujarat",22.3036229,73.2002735,openstreetmap_poi,,
"Utkarsh Clinic, Vadodara, Gujarat",22.326476,73.1555665,openstreetmap_poi,,
"Gayatri Maternity Hospital(Only For Apollo Tyre), Vadodara, Gujarat",22.3009602,73.2348619,openstreetmap_poi,,
"Gorwa Hospital, Vadodara, Gujarat",22.3338708,73.1558843,openstreetmap_poi,,
"Navjivan Hospital, Vadodara, Vadodara, Gujarat",22.3123949,73.2241385,openstreetmap_poi,,
"City Heart Centre, Vadodara, Gujarat",22.3015396,73.1992335,openstreetmap_poi,,
"Sankalp Eye Hospital and Retina Centre, Vadodara, Gujarat",22.3081256,73.16585,openstreetmap_poi,,
"Netradeep Hospital, Vadodara, Gujarat",22.2910521,73.1635849,openstreetmap_poi,,
"Desai Eye Institute and Research Centre, Vadodara, Gujarat",22.322088,73.1594714,openstreetmap_poi,,
"Anjali Memorial Hospital, Vadodara, Gujarat",22.3228796,73.187985,openstreetmap_poi,,
"Shreenath Clinic, Vadodara, Gujarat",22.3022255,73.1971614,openstreetmap_poi,,
"Sankalp Hospital, Vadodara, Vadodara, Gujarat",22.3011709,73.1985165,openstreetmap_poi,,
"Dr Kalpit Baxi Orthopaedic Hospital, Vadodara, Gujarat",22.3016359,73.198415,openstreetmap_poi,,
"Sanjivani Hospital, Vadodara, Vadodara, Gujarat",22.2706017,73.2017379,openstreetmap_poi,,
"Rahul Children Hospital, Vadodara, Gujarat",22.3231078,73.1580971,openstreetmap_poi,,
"Anantshree Hospital, Vadodara, Gujarat",22.2997336,73.2391461,openstreetmap_poi,,
"Sarveshwar Hospital, Vadodara, Gujarat",22.3074035,73.2324895,openstreetmap_poi,,
"Viroc Vadodara Institute For Reconstructive Orthopaedic Care, Vadodara, Gujarat",22.31288,73.2022248,openstreetmap_poi,,
"Anya Ent Hospital, Vadodara, Gujarat",22.3190324,73.1603475,openstreetmap_poi,,
"Dr. Vasant M. Patel, Vadodara, Gujarat",22.2956706,73.1998256,openstreetmap_poi,,
